#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
SHCBP1	CCNA2	9606.ENSP00000306473	9606.ENSP00000274026	0	0	0	0	0.926	0	0	0.258	0.943
SHCBP1	CDCA5	9606.ENSP00000306473	9606.ENSP00000275517	0	0	0	0	0.770	0	0	0.189	0.806
SHCBP1	SPC25	9606.ENSP00000306473	9606.ENSP00000282074	0	0	0	0	0.448	0	0	0	0.448
SHCBP1	SKA1	9606.ENSP00000306473	9606.ENSP00000285116	0	0	0	0	0.696	0	0	0.164	0.735
SHCBP1	BUB1B	9606.ENSP00000306473	9606.ENSP00000287598	0	0	0	0	0.882	0	0	0	0.882
SHCBP1	CCNB2	9606.ENSP00000306473	9606.ENSP00000288207	0	0	0	0	0.871	0	0	0.108	0.880
SHCBP1	MAD2L1	9606.ENSP00000306473	9606.ENSP00000296509	0	0	0	0	0.699	0	0	0.053	0.703
SHCBP1	MELK	9606.ENSP00000306473	9606.ENSP00000298048	0	0	0	0	0.832	0	0	0.139	0.849
SHCBP1	KIAA0101	9606.ENSP00000306473	9606.ENSP00000300035	0	0	0	0	0.773	0	0	0.181	0.806
SHCBP1	PLK1	9606.ENSP00000306473	9606.ENSP00000300093	0	0	0	0	0.440	0	0	0.192	0.528
SHCBP1	TPX2	9606.ENSP00000306473	9606.ENSP00000300403	0	0	0	0	0.858	0	0	0.101	0.867
SHCBP1	BIRC5	9606.ENSP00000306473	9606.ENSP00000301633	0	0	0	0	0.777	0	0	0.211	0.816
SHCBP1	BUB1	9606.ENSP00000306473	9606.ENSP00000302530	0	0	0	0	0.861	0	0	0.073	0.865
SHCBP1	CKAP2L	9606.ENSP00000306473	9606.ENSP00000305204	0	0	0	0	0.590	0	0	0.298	0.700
SHCBP1	E2F8	9606.ENSP00000306473	9606.ENSP00000481103	0	0	0	0	0.347	0	0	0.123	0.403
SHCBP1	FAM72B	9606.ENSP00000306473	9606.ENSP00000358397	0	0	0	0	0.187	0	0	0.301	0.407
SHCBP1	CASC5	9606.ENSP00000306473	9606.ENSP00000335463	0	0	0	0	0.409	0	0	0	0.409
SHCBP1	CDCA2	9606.ENSP00000306473	9606.ENSP00000328228	0	0	0	0	0.411	0	0	0	0.411
SHCBP1	RAD54L	9606.ENSP00000306473	9606.ENSP00000361043	0	0	0	0	0.363	0	0	0.152	0.437
SHCBP1	PTTG1	9606.ENSP00000306473	9606.ENSP00000377536	0	0	0	0	0.397	0	0	0.151	0.466
SHCBP1	KIF20B	9606.ENSP00000306473	9606.ENSP00000360793	0	0	0	0	0.366	0.152	0	0.107	0.478
SHCBP1	FOXM1	9606.ENSP00000306473	9606.ENSP00000342307	0	0	0	0	0.377	0	0	0.210	0.487
SHCBP1	KNTC1	9606.ENSP00000306473	9606.ENSP00000328236	0	0	0	0	0.493	0	0	0	0.493
SHCBP1	CENPK	9606.ENSP00000306473	9606.ENSP00000379911	0	0	0	0	0.495	0	0	0	0.495
SHCBP1	KIF18B	9606.ENSP00000306473	9606.ENSP00000465992	0	0	0	0	0.468	0.075	0	0.063	0.498
SHCBP1	DSCC1	9606.ENSP00000306473	9606.ENSP00000322180	0	0	0	0	0.396	0	0	0.207	0.501
SHCBP1	KIFC1	9606.ENSP00000306473	9606.ENSP00000393963	0	0	0	0	0.260	0.075	0	0.350	0.517
SHCBP1	GTSE1	9606.ENSP00000306473	9606.ENSP00000415430	0	0	0	0	0.405	0	0	0.227	0.521
SHCBP1	ERCC6L	9606.ENSP00000306473	9606.ENSP00000334675	0	0	0	0	0.425	0	0	0.203	0.522
SHCBP1	CENPI	9606.ENSP00000306473	9606.ENSP00000362018	0	0	0	0	0.526	0	0	0	0.526
SHCBP1	ATAD5	9606.ENSP00000306473	9606.ENSP00000313171	0	0	0	0	0.208	0	0	0.428	0.527
SHCBP1	SGOL2	9606.ENSP00000306473	9606.ENSP00000350447	0	0	0	0	0.479	0	0	0.157	0.542
SHCBP1	TACC3	9606.ENSP00000306473	9606.ENSP00000326550	0	0	0	0	0.551	0	0	0	0.551
SHCBP1	ZWINT	9606.ENSP00000306473	9606.ENSP00000363055	0	0	0	0	0.561	0	0	0	0.561
SHCBP1	CDKN3	9606.ENSP00000306473	9606.ENSP00000335357	0	0	0	0	0.569	0	0	0.051	0.574
SHCBP1	KPNA2	9606.ENSP00000306473	9606.ENSP00000438483	0	0	0	0	0.412	0	0	0.316	0.581
SHCBP1	CDC45	9606.ENSP00000306473	9606.ENSP00000405726	0	0	0	0	0.551	0	0	0.112	0.584
SHCBP1	RFC4	9606.ENSP00000306473	9606.ENSP00000376272	0	0	0	0	0.566	0	0	0.095	0.590
SHCBP1	CHEK1	9606.ENSP00000306473	9606.ENSP00000388648	0	0	0	0	0.597	0	0	0	0.597
SHCBP1	EXO1	9606.ENSP00000306473	9606.ENSP00000355506	0	0	0	0	0.631	0	0	0	0.631
SHCBP1	CENPF	9606.ENSP00000306473	9606.ENSP00000355922	0	0	0	0	0.618	0	0	0.091	0.638
SHCBP1	HJURP	9606.ENSP00000306473	9606.ENSP00000414109	0	0	0	0	0.602	0	0	0.134	0.641
SHCBP1	RAD51	9606.ENSP00000306473	9606.ENSP00000372088	0	0	0	0	0.618	0	0	0.105	0.643
SHCBP1	FANCI	9606.ENSP00000306473	9606.ENSP00000310842	0	0	0	0	0.614	0	0	0.118	0.645
SHCBP1	MTFR2	9606.ENSP00000306473	9606.ENSP00000395232	0	0	0	0	0.406	0	0	0.437	0.652
SHCBP1	HELLS	9606.ENSP00000306473	9606.ENSP00000377601	0	0	0	0	0.500	0	0	0.344	0.658
SHCBP1	ESCO2	9606.ENSP00000306473	9606.ENSP00000306999	0	0	0	0	0.561	0	0	0.254	0.659
SHCBP1	SKA3	9606.ENSP00000306473	9606.ENSP00000319417	0	0	0	0	0.662	0	0	0	0.662
SHCBP1	HMMR	9606.ENSP00000306473	9606.ENSP00000377492	0	0	0	0	0.677	0	0	0	0.677
SHCBP1	CDCA3	9606.ENSP00000306473	9606.ENSP00000442068	0	0	0	0	0.687	0	0	0	0.687
SHCBP1	DEPDC1	9606.ENSP00000306473	9606.ENSP00000412292	0	0	0	0	0.604	0	0	0.265	0.696
SHCBP1	UHRF1	9606.ENSP00000306473	9606.ENSP00000479617	0	0	0	0	0.698	0	0	0	0.698
SHCBP1	MCM10	9606.ENSP00000306473	9606.ENSP00000418268	0	0	0	0	0.640	0	0	0.211	0.703
SHCBP1	DTL	9606.ENSP00000306473	9606.ENSP00000355958	0	0	0	0	0.654	0	0	0.186	0.707
SHCBP1	SPAG5	9606.ENSP00000306473	9606.ENSP00000323300	0	0	0	0	0.708	0	0	0	0.708
SHCBP1	NCAPG2	9606.ENSP00000306473	9606.ENSP00000387007	0	0	0	0	0.728	0	0	0	0.728
SHCBP1	CENPA	9606.ENSP00000306473	9606.ENSP00000336868	0	0	0	0	0.542	0.270	0	0.263	0.732
SHCBP1	TTK	9606.ENSP00000306473	9606.ENSP00000358813	0	0	0	0	0.741	0	0	0	0.741
SHCBP1	KIF2C	9606.ENSP00000306473	9606.ENSP00000361298	0	0	0	0	0.683	0.075	0	0.188	0.741
SHCBP1	KIF14	9606.ENSP00000306473	9606.ENSP00000356319	0	0	0	0	0.621	0.295	0	0.111	0.742
SHCBP1	KIF15	9606.ENSP00000306473	9606.ENSP00000324020	0	0	0	0	0.649	0.075	0	0.278	0.745
SHCBP1	UBE2C	9606.ENSP00000306473	9606.ENSP00000348838	0	0	0	0	0.685	0	0	0.271	0.760
SHCBP1	RRM2	9606.ENSP00000306473	9606.ENSP00000353770	0	0	0	0	0.743	0	0	0.143	0.770
SHCBP1	FAM83D	9606.ENSP00000306473	9606.ENSP00000481110	0	0	0	0	0.609	0	0	0.446	0.774
SHCBP1	AURKB	9606.ENSP00000306473	9606.ENSP00000313950	0	0	0	0	0.751	0	0	0.262	0.808
SHCBP1	ARHGAP11A	9606.ENSP00000306473	9606.ENSP00000355090	0	0	0	0	0.764	0	0	0.234	0.811
SHCBP1	MKI67	9606.ENSP00000306473	9606.ENSP00000357643	0	0	0	0	0.745	0.270	0	0.193	0.836
SHCBP1	CEP55	9606.ENSP00000306473	9606.ENSP00000360540	0	0	0	0	0.804	0	0	0.230	0.843
SHCBP1	ASPM	9606.ENSP00000306473	9606.ENSP00000356379	0	0	0	0	0.832	0	0	0.103	0.843
SHCBP1	NEK2	9606.ENSP00000306473	9606.ENSP00000355966	0	0	0	0	0.836	0	0	0.095	0.846
SHCBP1	PBK	9606.ENSP00000306473	9606.ENSP00000428489	0	0	0	0	0.810	0	0	0.241	0.850
SHCBP1	NUSAP1	9606.ENSP00000306473	9606.ENSP00000453403	0	0	0	0	0.842	0	0	0.096	0.851
SHCBP1	CDC20	9606.ENSP00000306473	9606.ENSP00000361540	0	0	0	0	0.865	0	0	0.062	0.868
SHCBP1	KIF4A	9606.ENSP00000306473	9606.ENSP00000363524	0	0	0	0	0.801	0.075	0	0.366	0.873
SHCBP1	PRC1	9606.ENSP00000306473	9606.ENSP00000377793	0	0	0	0	0.843	0	0	0.315	0.888
SHCBP1	CDK1	9606.ENSP00000306473	9606.ENSP00000378699	0	0	0	0	0.876	0	0	0.138	0.889
SHCBP1	ECT2	9606.ENSP00000306473	9606.ENSP00000376457	0	0	0	0	0.851	0	0	0.352	0.899
SHCBP1	TOP2A	9606.ENSP00000306473	9606.ENSP00000411532	0	0	0	0	0.889	0	0	0.151	0.901
SHCBP1	CDCA8	9606.ENSP00000306473	9606.ENSP00000362146	0	0	0	0	0.856	0	0	0.554	0.933
SHCBP1	KIF20A	9606.ENSP00000306473	9606.ENSP00000378356	0	0	0	0	0.916	0.152	0	0.204	0.939
SHCBP1	RACGAP1	9606.ENSP00000306473	9606.ENSP00000404190	0	0	0	0	0.657	0.881	0	0.639	0.984
SHISA3	TMEM156	9606.ENSP00000326445	9606.ENSP00000371364	0	0	0	0	0	0	0	0.512	0.512
SHISA9	GRIK5	9606.ENSP00000454014	9606.ENSP00000262895	0	0	0	0	0.062	0	0.540	0	0.550
SHISA9	GRIN2D	9606.ENSP00000454014	9606.ENSP00000263269	0	0	0	0	0.062	0	0.720	0.096	0.741
SHISA9	HTR3A	9606.ENSP00000454014	9606.ENSP00000347754	0	0	0	0	0.062	0	0.720	0.134	0.752
SHISA9	SYNDIG1	9606.ENSP00000454014	9606.ENSP00000366058	0	0	0	0	0.063	0	0	0.732	0.738
SHISA9	GRIN2A	9606.ENSP00000454014	9606.ENSP00000379818	0	0	0	0	0.080	0	0.720	0.217	0.780
SHMT2	ASNS	9606.ENSP00000333667	9606.ENSP00000175506	0	0	0	0	0.189	0	0	0.632	0.688
SHMT2	MYBL2	9606.ENSP00000333667	9606.ENSP00000217026	0	0	0	0	0.169	0.213	0	0.187	0.421
SHMT2	NME4	9606.ENSP00000333667	9606.ENSP00000219479	0	0	0	0	0.100	0.268	0	0.162	0.400
SHMT2	GAPDH	9606.ENSP00000333667	9606.ENSP00000229239	0.088	0	0	0	0.174	0.369	0	0.800	0.892
SHMT2	ODC1	9606.ENSP00000333667	9606.ENSP00000234111	0.120	0	0	0	0.116	0	0	0.328	0.432
SHMT2	BHMT2	9606.ENSP00000333667	9606.ENSP00000255192	0.049	0	0	0	0.062	0	0	0.493	0.508
SHMT2	PPAT	9606.ENSP00000333667	9606.ENSP00000264220	0	0	0	0	0.321	0	0	0.563	0.691
SHMT2	TK1	9606.ENSP00000333667	9606.ENSP00000301634	0.219	0	0	0	0.228	0	0	0.518	0.684
SHMT2	TYMS	9606.ENSP00000333667	9606.ENSP00000315644	0.174	0	0	0	0.201	0	0.900	0.809	0.985
SHMT2	ADSSL1	9606.ENSP00000333667	9606.ENSP00000333019	0.046	0	0	0	0.143	0.056	0	0.354	0.434
SHMT2	PC	9606.ENSP00000333667	9606.ENSP00000377532	0	0	0	0	0.066	0	0	0.389	0.405
SHMT2	EIF4EBP1	9606.ENSP00000333667	9606.ENSP00000340691	0	0	0	0	0.179	0.272	0	0.090	0.408
SHMT2	G6PD	9606.ENSP00000333667	9606.ENSP00000377192	0	0	0	0	0.077	0	0	0.387	0.410
SHMT2	CPS1	9606.ENSP00000333667	9606.ENSP00000402608	0.073	0	0	0	0.092	0	0	0.382	0.434
SHMT2	TXNRD1	9606.ENSP00000333667	9606.ENSP00000434516	0.169	0	0	0	0.099	0.128	0	0.291	0.475
SHMT2	GPT2	9606.ENSP00000333667	9606.ENSP00000345282	0.044	0	0	0	0.098	0	0	0.442	0.476
SHMT2	RAD51	9606.ENSP00000333667	9606.ENSP00000372088	0	0	0	0	0.110	0	0	0.516	0.551
SHMT2	PYCR1	9606.ENSP00000333667	9606.ENSP00000384949	0.079	0	0	0	0.229	0	0	0.423	0.554
SHMT2	MAT1A	9606.ENSP00000333667	9606.ENSP00000361287	0.074	0	0	0	0.160	0.091	0	0.540	0.631
SHMT2	ALDH18A1	9606.ENSP00000333667	9606.ENSP00000360268	0.205	0	0	0	0.229	0	0	0.664	0.776
SHMT2	PAICS	9606.ENSP00000333667	9606.ENSP00000382595	0.079	0	0	0	0.694	0	0	0.347	0.800
SHMT2	PSAT1	9606.ENSP00000333667	9606.ENSP00000365773	0.047	0	0	0	0.247	0.107	0	0.814	0.865
SHMT2	CBSL	9606.ENSP00000333667	9606.ENSP00000381231	0.046	0	0	0	0.062	0	0.900	0.593	0.958
SHMT2	GLDC	9606.ENSP00000333667	9606.ENSP00000370737	0.219	0.133	0	0	0.344	0	0.900	0.838	0.991
SHMT2	MTHFD2	9606.ENSP00000333667	9606.ENSP00000377617	0.167	0	0.229	0	0.542	0	0.900	0.820	0.993
SIM2	EGLN3	9606.ENSP00000290399	9606.ENSP00000250457	0	0	0	0	0	0.718	0	0.112	0.738
SIM2	POU3F2	9606.ENSP00000290399	9606.ENSP00000329170	0	0	0	0	0.061	0.135	0	0.484	0.545
SIM2	PCP4	9606.ENSP00000290399	9606.ENSP00000329403	0	0	0	0	0	0	0	0.706	0.706
SIX1	TBX15	9606.ENSP00000247182	9606.ENSP00000207157	0	0	0	0	0.120	0.058	0	0.404	0.463
SIX1	KAT2A	9606.ENSP00000247182	9606.ENSP00000225916	0	0	0	0	0	0.059	0	0.415	0.426
SIX1	HOXB7	9606.ENSP00000247182	9606.ENSP00000239165	0	0	0	0	0.089	0.061	0	0.474	0.511
SIX1	MYO7A	9606.ENSP00000247182	9606.ENSP00000386331	0	0	0	0	0	0	0	0.406	0.406
SIX1	GMDS	9606.ENSP00000247182	9606.ENSP00000370194	0	0	0	0	0	0	0	0.409	0.409
SIX1	PRRX2	9606.ENSP00000247182	9606.ENSP00000361547	0	0	0	0	0.105	0	0	0.371	0.413
SIX1	OTX1	9606.ENSP00000247182	9606.ENSP00000282549	0	0	0	0	0.062	0.078	0	0.398	0.434
SIX1	PITX1	9606.ENSP00000247182	9606.ENSP00000265340	0	0	0	0	0.146	0	0	0.392	0.458
SIX1	TFAP2A	9606.ENSP00000247182	9606.ENSP00000368924	0	0	0	0	0.140	0	0	0.402	0.464
SIX1	FOXI3	9606.ENSP00000247182	9606.ENSP00000478384	0	0	0	0	0	0	0	0.473	0.473
SIX1	PVRL1	9606.ENSP00000247182	9606.ENSP00000264025	0	0	0	0	0	0	0	0.489	0.489
SIX1	PAX9	9606.ENSP00000247182	9606.ENSP00000355245	0	0	0	0	0.121	0	0	0.446	0.493
SIX1	PITX2	9606.ENSP00000247182	9606.ENSP00000304169	0	0	0	0	0.151	0	0	0.469	0.530
SIX1	GDNF	9606.ENSP00000247182	9606.ENSP00000409007	0	0	0	0	0.062	0	0	0.522	0.533
SIX1	FOXD1	9606.ENSP00000247182	9606.ENSP00000481581	0	0	0	0	0.158	0	0	0.504	0.565
SIX1	PAX7	9606.ENSP00000247182	9606.ENSP00000364524	0	0	0	0	0.065	0.069	0	0.552	0.576
SIX1	DLX3	9606.ENSP00000247182	9606.ENSP00000389870	0	0	0	0	0.085	0.105	0	0.555	0.604
SIX1	ANLN	9606.ENSP00000247182	9606.ENSP00000265748	0	0	0	0	0.061	0	0	0.629	0.636
SIX1	NEUROD1	9606.ENSP00000247182	9606.ENSP00000295108	0	0	0	0	0.072	0.182	0	0.613	0.680
SIX1	SOX2	9606.ENSP00000247182	9606.ENSP00000323588	0	0	0	0	0.076	0.373	0	0.811	0.881
SIX1	EYA2	9606.ENSP00000247182	9606.ENSP00000333640	0	0	0	0	0.062	0.914	0	0.986	0.998
SIX2	TBX15	9606.ENSP00000304502	9606.ENSP00000207157	0	0	0	0	0.091	0.058	0	0.492	0.527
SIX2	HOXB8	9606.ENSP00000304502	9606.ENSP00000239144	0	0	0	0	0	0.061	0	0.433	0.444
SIX2	HOXB7	9606.ENSP00000304502	9606.ENSP00000239165	0	0	0	0	0.062	0.061	0	0.702	0.715
SIX2	BARX1	9606.ENSP00000304502	9606.ENSP00000253968	0	0	0	0	0.117	0	0	0.426	0.472
SIX2	ANLN	9606.ENSP00000304502	9606.ENSP00000265748	0	0	0	0	0	0	0	0.421	0.420
SIX2	PITX2	9606.ENSP00000304502	9606.ENSP00000304169	0	0	0	0	0.140	0	0	0.352	0.419
SIX2	RUNX2	9606.ENSP00000304502	9606.ENSP00000360493	0	0	0	0	0	0	0	0.401	0.401
SIX2	HOXC10	9606.ENSP00000304502	9606.ENSP00000307321	0	0	0	0	0.140	0	0	0.334	0.403
SIX2	KIAA1211	9606.ENSP00000304502	9606.ENSP00000423366	0	0	0	0	0	0	0	0.411	0.411
SIX2	CDKN2A	9606.ENSP00000304502	9606.ENSP00000418915	0	0	0	0	0.076	0.205	0	0.355	0.485
SIX2	TFAP2A	9606.ENSP00000304502	9606.ENSP00000368924	0	0	0	0	0.111	0	0	0.458	0.497
SIX2	PRRX2	9606.ENSP00000304502	9606.ENSP00000361547	0	0	0	0	0.093	0	0	0.472	0.501
SIX2	SOX2	9606.ENSP00000304502	9606.ENSP00000323588	0	0	0	0	0.076	0.255	0	0.348	0.512
SIX2	ESCO2	9606.ENSP00000304502	9606.ENSP00000306999	0	0	0	0	0	0	0	0.637	0.637
SIX2	GDNF	9606.ENSP00000304502	9606.ENSP00000409007	0	0	0	0	0	0	0	0.650	0.650
SIX2	FOXD1	9606.ENSP00000304502	9606.ENSP00000481581	0	0	0	0	0.088	0	0	0.787	0.798
SIX2	EYA2	9606.ENSP00000304502	9606.ENSP00000333640	0	0	0	0	0.062	0.475	0	0.742	0.862
SIX2	HNF4A	9606.ENSP00000304502	9606.ENSP00000312987	0	0	0	0	0	0	0	0.895	0.895
SIX4	TBX15	9606.ENSP00000216513	9606.ENSP00000207157	0	0	0	0	0.062	0.058	0	0.474	0.495
SIX4	DLX3	9606.ENSP00000216513	9606.ENSP00000389870	0	0	0	0	0.062	0.105	0	0.398	0.450
SIX4	SOX2	9606.ENSP00000216513	9606.ENSP00000323588	0	0	0	0	0.062	0.204	0	0.361	0.481
SIX4	TNNC2	9606.ENSP00000216513	9606.ENSP00000361636	0	0	0	0	0.062	0	0	0.472	0.483
SIX4	PAX7	9606.ENSP00000216513	9606.ENSP00000364524	0	0	0	0	0.063	0.069	0	0.479	0.506
SIX4	PRRX2	9606.ENSP00000216513	9606.ENSP00000361547	0	0	0	0	0.065	0	0	0.503	0.516
SIX4	MYBPH	9606.ENSP00000216513	9606.ENSP00000255416	0	0	0	0	0	0	0	0.563	0.563
SIX4	EYA2	9606.ENSP00000216513	9606.ENSP00000333640	0	0	0	0	0.062	0.655	0	0.762	0.916
SKA1	TRIP13	9606.ENSP00000285116	9606.ENSP00000166345	0	0	0	0	0.709	0	0	0.133	0.738
SKA1	CDC6	9606.ENSP00000285116	9606.ENSP00000209728	0	0	0	0	0.677	0	0	0.156	0.716
SKA1	CENPM	9606.ENSP00000285116	9606.ENSP00000215980	0	0	0	0	0.283	0	0	0.449	0.589
SKA1	AURKA	9606.ENSP00000285116	9606.ENSP00000216911	0	0	0	0	0.713	0	0	0.217	0.765
SKA1	ORC6	9606.ENSP00000285116	9606.ENSP00000219097	0	0	0	0	0.345	0	0	0.334	0.545
SKA1	OIP5	9606.ENSP00000285116	9606.ENSP00000220514	0	0	0	0	0.338	0	0	0.320	0.531
SKA1	RAD51AP1	9606.ENSP00000285116	9606.ENSP00000228843	0	0	0	0	0.405	0	0	0.170	0.486
SKA1	NCAPH	9606.ENSP00000285116	9606.ENSP00000240423	0	0	0	0	0.770	0	0	0.283	0.828
SKA1	DLGAP5	9606.ENSP00000285116	9606.ENSP00000247191	0	0	0	0	0.486	0	0	0.375	0.665
SKA1	NCAPG	9606.ENSP00000285116	9606.ENSP00000251496	0	0	0	0	0.759	0	0	0.293	0.822
SKA1	GINS2	9606.ENSP00000285116	9606.ENSP00000253462	0	0	0	0	0.417	0	0	0.378	0.621
SKA1	CCNB1	9606.ENSP00000285116	9606.ENSP00000256442	0	0	0	0	0.809	0	0.720	0.336	0.961
SKA1	TROAP	9606.ENSP00000285116	9606.ENSP00000257909	0	0	0	0	0.368	0	0	0.128	0.426
SKA1	ESPL1	9606.ENSP00000285116	9606.ENSP00000257934	0	0	0	0	0.472	0	0	0.406	0.673
SKA1	BRIP1	9606.ENSP00000285116	9606.ENSP00000259008	0	0	0	0	0.233	0	0	0.412	0.529
SKA1	KIF23	9606.ENSP00000285116	9606.ENSP00000260363	0	0	0	0	0.619	0	0	0.189	0.678
SKA1	KIF11	9606.ENSP00000285116	9606.ENSP00000260731	0	0	0	0	0.661	0	0	0.676	0.885
SKA1	LIPG	9606.ENSP00000285116	9606.ENSP00000261292	0	0	0	0	0	0	0	0.561	0.561
SKA1	LMNB1	9606.ENSP00000285116	9606.ENSP00000261366	0	0	0	0	0.575	0	0	0.064	0.586
SKA1	NDC80	9606.ENSP00000285116	9606.ENSP00000261597	0	0	0	0	0.871	0.464	0.720	0.753	0.994
SKA1	GINS1	9606.ENSP00000285116	9606.ENSP00000262460	0	0	0	0	0.495	0	0	0.146	0.551
SKA1	KIF18A	9606.ENSP00000285116	9606.ENSP00000263181	0	0	0	0	0.261	0	0	0.597	0.689
SKA1	ASF1B	9606.ENSP00000285116	9606.ENSP00000263382	0	0	0	0	0.614	0	0	0.309	0.722
SKA1	SGOL1	9606.ENSP00000285116	9606.ENSP00000263753	0	0	0	0	0.811	0	0	0.577	0.916
SKA1	CENPE	9606.ENSP00000285116	9606.ENSP00000265148	0	0	0	0	0.640	0.273	0	0.761	0.932
SKA1	ANLN	9606.ENSP00000285116	9606.ENSP00000265748	0	0	0	0	0.374	0	0	0.296	0.540
SKA1	PLK4	9606.ENSP00000285116	9606.ENSP00000270861	0	0	0	0	0.329	0	0	0.146	0.403
SKA1	NUF2	9606.ENSP00000285116	9606.ENSP00000271452	0	0	0	0	0.679	0	0	0.614	0.871
SKA1	CCNA2	9606.ENSP00000285116	9606.ENSP00000274026	0	0	0	0	0.814	0	0	0.245	0.854
SKA1	CDCA5	9606.ENSP00000285116	9606.ENSP00000275517	0	0	0	0	0.670	0	0	0.454	0.812
SKA1	SPC25	9606.ENSP00000285116	9606.ENSP00000282074	0	0	0	0	0.455	0	0	0.172	0.529
SKA1	CENPH	9606.ENSP00000285116	9606.ENSP00000283006	0	0	0	0	0.253	0	0	0.474	0.591
SKA1	ESCO2	9606.ENSP00000285116	9606.ENSP00000306999	0	0	0	0	0.410	0	0	0	0.410
SKA1	CDT1	9606.ENSP00000285116	9606.ENSP00000301019	0	0	0	0	0.230	0	0	0.268	0.412
SKA1	DSCC1	9606.ENSP00000285116	9606.ENSP00000322180	0	0	0	0	0.430	0	0	0	0.430
SKA1	CDC45	9606.ENSP00000285116	9606.ENSP00000405726	0	0	0	0	0.380	0	0	0.126	0.435
SKA1	KIF15	9606.ENSP00000285116	9606.ENSP00000324020	0	0	0	0	0.284	0	0	0.253	0.442
SKA1	CHEK1	9606.ENSP00000285116	9606.ENSP00000388648	0	0	0	0	0.445	0	0	0	0.445
SKA1	TYMS	9606.ENSP00000285116	9606.ENSP00000315644	0	0	0	0	0.377	0	0	0.150	0.448
SKA1	HELLS	9606.ENSP00000285116	9606.ENSP00000377601	0	0	0	0	0.274	0	0	0.274	0.451
SKA1	MKI67	9606.ENSP00000285116	9606.ENSP00000357643	0	0	0	0	0.360	0	0	0.181	0.453
SKA1	HMMR	9606.ENSP00000285116	9606.ENSP00000377492	0	0	0	0	0.462	0	0	0	0.462
SKA1	RAD54L	9606.ENSP00000285116	9606.ENSP00000361043	0	0	0	0	0.235	0	0	0.335	0.469
SKA1	EXO1	9606.ENSP00000285116	9606.ENSP00000355506	0	0	0	0	0.413	0	0	0.150	0.480
SKA1	MAD2L1	9606.ENSP00000285116	9606.ENSP00000296509	0	0	0	0	0.306	0	0	0.301	0.495
SKA1	RRM2	9606.ENSP00000285116	9606.ENSP00000353770	0	0	0	0	0.352	0	0	0.256	0.497
SKA1	CENPW	9606.ENSP00000285116	9606.ENSP00000357308	0	0	0	0	0.195	0	0	0.404	0.501
SKA1	KIF14	9606.ENSP00000285116	9606.ENSP00000356319	0	0	0	0	0.349	0	0	0.267	0.503
SKA1	ERCC6L	9606.ENSP00000285116	9606.ENSP00000334675	0	0	0	0	0.270	0	0	0.354	0.508
SKA1	PPP2R2C	9606.ENSP00000285116	9606.ENSP00000335083	0	0	0	0	0	0.498	0	0.063	0.509
SKA1	TACC3	9606.ENSP00000285116	9606.ENSP00000326550	0	0	0	0	0.401	0	0	0.231	0.520
SKA1	FOXM1	9606.ENSP00000285116	9606.ENSP00000342307	0	0	0	0	0.395	0	0	0.249	0.526
SKA1	CDC25C	9606.ENSP00000285116	9606.ENSP00000321656	0	0	0	0	0.424	0	0	0.228	0.537
SKA1	PTTG1	9606.ENSP00000285116	9606.ENSP00000377536	0	0	0	0	0.262	0	0	0.400	0.538
SKA1	FANCI	9606.ENSP00000285116	9606.ENSP00000310842	0	0	0	0	0.419	0	0	0.244	0.542
SKA1	GTSE1	9606.ENSP00000285116	9606.ENSP00000415430	0	0	0	0	0.343	0	0	0.367	0.566
SKA1	UHRF1	9606.ENSP00000285116	9606.ENSP00000479617	0	0	0	0	0.411	0.166	0	0.194	0.570
SKA1	CEP55	9606.ENSP00000285116	9606.ENSP00000360540	0	0	0	0	0.374	0	0	0.341	0.570
SKA1	ZWINT	9606.ENSP00000285116	9606.ENSP00000363055	0	0	0	0	0.186	0	0	0.508	0.582
SKA1	CDCA2	9606.ENSP00000285116	9606.ENSP00000328228	0	0	0	0	0.258	0	0	0.462	0.584
SKA1	TK1	9606.ENSP00000285116	9606.ENSP00000301634	0	0	0	0	0.382	0	0	0.357	0.586
SKA1	UBE2C	9606.ENSP00000285116	9606.ENSP00000348838	0	0	0	0	0.428	0	0	0.310	0.588
SKA1	PRC1	9606.ENSP00000285116	9606.ENSP00000377793	0	0	0	0	0.573	0	0	0.080	0.591
SKA1	KNTC1	9606.ENSP00000285116	9606.ENSP00000328236	0	0	0	0	0.320	0	0	0.436	0.601
SKA1	CENPK	9606.ENSP00000285116	9606.ENSP00000379911	0	0	0	0	0.255	0	0	0.502	0.613
SKA1	PBK	9606.ENSP00000285116	9606.ENSP00000428489	0	0	0	0	0.458	0	0	0.332	0.622
SKA1	MCM10	9606.ENSP00000285116	9606.ENSP00000418268	0	0	0	0	0.467	0	0	0.338	0.632
SKA1	CENPI	9606.ENSP00000285116	9606.ENSP00000362018	0	0	0	0	0.272	0	0	0.526	0.640
SKA1	SPAG5	9606.ENSP00000285116	9606.ENSP00000323300	0	0	0	0	0.453	0	0	0.372	0.642
SKA1	FAM83D	9606.ENSP00000285116	9606.ENSP00000481110	0	0	0	0	0.546	0	0	0.265	0.652
